date,city,store,product_category,unit_price,quantity,total_sales,year,month
2024-01-21,Berlin,Edeka,Dairy,3.32,7,23.24,2024,1
2023-04-14,Cologne,Edeka,Household,9.56,14,133.84,2023,4
2024-01-28,Stuttgart,REWE,Beverages,4.3,15,64.5,2024,1
2023-09-03,Hamburg,Lidl,Household,12.28,12,147.36,2023,9
2023-06-25,Hamburg,Lidl,Dairy,0.94,13,12.22,2023,6
2023-02-08,Leipzig,REWE,Household,4.6,15,69.0,2023,2
2024-04-21,Munich,Lidl,Produce,0.66,10,6.6,2024,4
2024-11-12,Leipzig,Aldi,Produce,1.85,1,1.85,2024,11
2024-06-21,Stuttgart,Edeka,Beverages,4.79,15,71.85,2024,6
2024-02-12,Munich,Aldi,Household,7.25,2,14.5,2024,2
2024-06-08,Berlin,Aldi,Snacks,2.65,6,15.9,2024,6
2024-05-20,Stuttgart,Lidl,Produce,1.88,19,35.72,2024,5
2023-02-05,Frankfurt,REWE,Dairy,4.44,20,88.8,2023,2
2024-11-15,Frankfurt,REWE,Produce,0.91,11,10.01,2024,11
2023-01-20,Stuttgart,Aldi,Household,9.48,19,180.12,2023,1
2023-11-17,Frankfurt,Edeka,Beverages,4.01,1,4.01,2023,11
2024-05-26,Berlin,Aldi,Household,11.49,17,195.33,2024,5
2024-02-04,Cologne,Edeka,Household,2.15,6,12.9,2024,2
2024-10-15,Leipzig,Edeka,Snacks,1.43,9,12.87,2024,10
2024-04-15,Frankfurt,Aldi,Household,7.77,4,31.08,2024,4
2023-05-23,Leipzig,Aldi,Household,8.85,18,159.3,2023,5
2023-04-02,Frankfurt,Lidl,Beverages,1.33,17,22.61,2023,4
2023-12-20,Stuttgart,Edeka,Dairy,3.82,9,34.38,2023,12
2024-12-27,Hamburg,Aldi,Produce,1.1,12,13.2,2024,12
2023-02-20,Hamburg,Lidl,Dairy,2.93,5,14.65,2023,2
2024-10-26,Cologne,Edeka,Produce,1.98,13,25.74,2024,10
2024-11-28,Stuttgart,Aldi,Produce,2.75,4,11.0,2024,11
2024-07-28,Munich,Edeka,Bakery,0.95,7,6.65,2024,7
2023-07-09,Berlin,Edeka,Household,13.0,17,221.0,2023,7
2023-05-05,Frankfurt,REWE,Beverages,2.4,6,14.4,2023,5
2023-05-30,Stuttgart,Lidl,Bakery,1.73,6,10.38,2023,5
2023-11-10,Leipzig,REWE,Household,7.6,5,38.0,2023,11
2024-07-23,Leipzig,REWE,Dairy,1.79,9,16.11,2024,7
2023-12-08,Stuttgart,REWE,Dairy,2.95,2,5.9,2023,12
2023-11-01,Berlin,Aldi,Snacks,3.12,2,6.24,2023,11
2024-11-22,Hamburg,REWE,Household,7.74,6,46.44,2024,11
2024-11-12,Berlin,REWE,Produce,1.01,10,10.1,2024,11
2023-02-23,Hamburg,Edeka,Bakery,3.61,10,36.1,2023,2
2024-03-19,Berlin,REWE,Snacks,2.16,6,12.96,2024,3
2024-09-04,Leipzig,Edeka,Bakery,3.87,17,65.79,2024,9
2023-09-21,Hamburg,Lidl,Dairy,4.02,19,76.38,2023,9
2023-02-22,Berlin,Edeka,Snacks,3.13,4,12.52,2023,2
2024-07-25,Frankfurt,Aldi,Beverages,1.61,20,32.2,2024,7
2024-09-11,Frankfurt,REWE,Snacks,2.17,16,34.72,2024,9
2023-01-05,Cologne,Aldi,Produce,4.31,19,81.89,2023,1
2023-04-13,Berlin,Lidl,Dairy,3.72,17,63.24,2023,4
2023-07-15,Munich,Aldi,Beverages,3.62,15,54.3,2023,7
2023-12-16,Cologne,Edeka,Dairy,4.48,7,31.36,2023,12
2023-02-16,Berlin,REWE,Produce,4.63,20,92.6,2023,2
2024-10-17,Munich,Edeka,Dairy,2.37,6,14.22,2024,10
2023-09-26,Frankfurt,Aldi,Household,5.07,5,25.35,2023,9
2024-01-05,Leipzig,Edeka,Beverages,2.9,2,5.8,2024,1
2024-09-27,Leipzig,Aldi,Snacks,1.49,3,4.47,2024,9
2023-04-16,Frankfurt,Aldi,Snacks,2.52,4,10.08,2023,4
2024-10-31,Leipzig,Aldi,Household,11.19,14,156.66,2024,10
2024-10-20,Stuttgart,Aldi,Snacks,1.09,17,18.53,2024,10
2024-10-18,Frankfurt,Lidl,Beverages,2.44,13,31.72,2024,10
2023-04-30,Stuttgart,REWE,Household,14.14,8,113.12,2023,4
2024-08-26,Leipzig,Edeka,Snacks,2.48,2,4.96,2024,8
2023-02-27,Munich,Edeka,Bakery,3.03,15,45.45,2023,2
2023-12-12,Hamburg,Edeka,Household,2.61,12,31.32,2023,12
2024-04-18,Berlin,Aldi,Bakery,2.13,5,10.65,2024,4
2023-04-27,Cologne,Aldi,Snacks,3.36,13,43.68,2023,4
2023-05-07,Stuttgart,REWE,Household,12.25,15,183.75,2023,5
2024-01-28,Cologne,REWE,Produce,4.02,14,56.28,2024,1
2024-10-02,Leipzig,REWE,Beverages,5.49,14,76.86,2024,10
2023-02-27,Frankfurt,Edeka,Household,4.66,11,51.26,2023,2
2024-09-25,Hamburg,REWE,Produce,4.94,19,93.86,2024,9
2024-05-27,Stuttgart,Aldi,Household,7.76,7,54.32,2024,5
2023-04-06,Berlin,REWE,Dairy,3.92,14,54.88,2023,4
2024-09-29,Stuttgart,Lidl,Household,5.96,8,47.68,2024,9
2023-04-28,Berlin,Aldi,Produce,3.43,1,3.43,2023,4
2024-07-13,Cologne,Lidl,Produce,0.78,2,1.56,2024,7
2024-08-23,Cologne,REWE,Produce,4.81,17,81.77,2024,8
2024-05-02,Cologne,Lidl,Snacks,1.03,16,16.48,2024,5
2023-08-25,Berlin,Aldi,Dairy,3.35,11,36.85,2023,8
2023-09-29,Stuttgart,Edeka,Dairy,0.82,17,13.94,2023,9
2023-07-08,Cologne,Aldi,Snacks,2.14,13,27.82,2023,7
2024-12-04,Berlin,Aldi,Bakery,1.83,3,5.49,2024,12
2024-03-22,Frankfurt,Aldi,Bakery,1.54,15,23.1,2024,3
2024-08-03,Leipzig,Lidl,Dairy,3.44,14,48.16,2024,8
2023-09-04,Leipzig,Aldi,Household,7.76,3,23.28,2023,9
2023-03-17,Leipzig,Aldi,Household,6.13,12,73.56,2023,3
2023-06-03,Stuttgart,Aldi,Beverages,3.24,11,35.64,2023,6
2024-10-17,Stuttgart,REWE,Snacks,1.58,3,4.74,2024,10
2024-03-10,Stuttgart,Lidl,Produce,2.4,3,7.2,2024,3
2023-03-27,Hamburg,REWE,Beverages,1.82,7,12.74,2023,3
2024-11-27,Cologne,Aldi,Bakery,3.76,10,37.6,2024,11
2023-10-12,Berlin,REWE,Dairy,2.36,12,28.32,2023,10
2023-08-08,Frankfurt,Edeka,Bakery,2.29,9,20.61,2023,8
2023-03-10,Munich,Aldi,Dairy,3.49,1,3.49,2023,3
2023-02-16,Frankfurt,REWE,Snacks,1.05,2,2.1,2023,2
2023-04-04,Hamburg,Aldi,Household,4.54,15,68.1,2023,4
2024-03-28,Frankfurt,Edeka,Dairy,1.36,7,9.52,2024,3
2023-07-23,Cologne,Aldi,Beverages,3.4,18,61.2,2023,7
2023-08-06,Cologne,Aldi,Beverages,3.94,2,7.88,2023,8
2024-04-18,Munich,REWE,Beverages,4.57,9,41.13,2024,4
2024-03-07,Stuttgart,Aldi,Beverages,5.72,16,91.52,2024,3
2023-12-07,Berlin,Edeka,Produce,0.89,4,3.56,2023,12
2024-07-04,Leipzig,Edeka,Bakery,2.95,13,38.35,2024,7
2024-09-03,Frankfurt,REWE,Snacks,2.81,5,14.05,2024,9
2023-10-16,Munich,Aldi,Snacks,2.56,19,48.64,2023,10
2023-09-11,Leipzig,Lidl,Snacks,3.09,8,24.72,2023,9
2023-12-23,Cologne,Aldi,Bakery,2.46,18,44.28,2023,12
2023-01-23,Leipzig,Lidl,Dairy,3.83,13,49.79,2023,1
2024-06-05,Stuttgart,Aldi,Snacks,0.89,20,17.8,2024,6
2023-04-10,Berlin,Edeka,Snacks,2.48,6,14.88,2023,4
2023-06-29,Berlin,Edeka,Household,14.23,17,241.91,2023,6
2023-08-11,Hamburg,Aldi,Produce,2.55,7,17.85,2023,8
2024-10-20,Stuttgart,Aldi,Household,3.58,8,28.64,2024,10
2024-03-17,Cologne,Edeka,Snacks,1.72,5,8.6,2024,3
2024-08-30,Berlin,Aldi,Snacks,3.08,12,36.96,2024,8
2023-11-21,Hamburg,Aldi,Dairy,1.27,12,15.24,2023,11
2024-05-30,Hamburg,REWE,Snacks,2.18,16,34.88,2024,5
2023-01-16,Cologne,REWE,Snacks,3.1,14,43.4,2023,1
2023-12-02,Berlin,REWE,Bakery,3.32,9,29.88,2023,12
2023-09-15,Leipzig,Lidl,Produce,2.81,11,30.91,2023,9
2024-05-11,Stuttgart,Edeka,Bakery,2.8,18,50.4,2024,5
2023-06-09,Berlin,Aldi,Snacks,1.48,19,28.12,2023,6
2024-04-19,Frankfurt,Edeka,Produce,4.7,8,37.6,2024,4
2024-10-25,Berlin,Aldi,Household,2.4,15,36.0,2024,10
2024-11-20,Hamburg,Aldi,Dairy,2.15,8,17.2,2024,11
2024-11-05,Munich,Edeka,Bakery,2.07,15,31.05,2024,11
2024-01-15,Cologne,Lidl,Dairy,3.67,1,3.67,2024,1
2024-06-28,Munich,Lidl,Snacks,2.02,13,26.26,2024,6
2024-11-21,Berlin,Lidl,Snacks,3.1,2,6.2,2024,11
2024-03-02,Stuttgart,Lidl,Produce,1.78,19,33.82,2024,3
2024-09-04,Stuttgart,REWE,Household,4.31,8,34.48,2024,9
2023-09-25,Leipzig,Edeka,Dairy,1.71,20,34.2,2023,9
2024-07-30,Leipzig,Lidl,Snacks,1.18,4,4.72,2024,7
2024-02-21,Hamburg,Lidl,Dairy,2.06,15,30.9,2024,2
2023-06-17,Munich,Lidl,Dairy,1.7,8,13.6,2023,6
2023-02-12,Cologne,Lidl,Produce,3.28,15,49.2,2023,2
2024-07-09,Frankfurt,REWE,Produce,0.56,16,8.96,2024,7
2023-10-12,Munich,Aldi,Snacks,2.11,3,6.33,2023,10
2024-02-01,Stuttgart,Lidl,Snacks,1.8,3,5.4,2024,2
2023-01-12,Frankfurt,REWE,Dairy,2.03,14,28.42,2023,1
2024-08-29,Stuttgart,REWE,Household,2.98,13,38.74,2024,8
2023-10-29,Leipzig,REWE,Bakery,3.13,17,53.21,2023,10
2023-09-10,Leipzig,Aldi,Snacks,1.71,13,22.23,2023,9
2024-05-13,Berlin,Edeka,Dairy,4.28,14,59.92,2024,5
2023-02-04,Berlin,Lidl,Household,14.35,12,172.2,2023,2
2024-12-27,Cologne,Aldi,Dairy,2.92,2,5.84,2024,12
2023-03-31,Frankfurt,REWE,Beverages,2.76,6,16.56,2023,3
2024-08-27,Frankfurt,Aldi,Household,7.19,17,122.23,2024,8
2024-08-24,Cologne,Edeka,Beverages,2.44,8,19.52,2024,8
2024-02-22,Leipzig,REWE,Household,10.89,3,32.67,2024,2
2023-04-25,Stuttgart,Edeka,Bakery,2.51,7,17.57,2023,4
2024-09-08,Munich,Edeka,Produce,2.4,4,9.6,2024,9
2023-07-15,Cologne,REWE,Bakery,2.48,2,4.96,2023,7
2024-05-15,Leipzig,Lidl,Bakery,1.19,13,15.47,2024,5
2024-09-17,Berlin,Edeka,Snacks,2.56,14,35.84,2024,9
2024-05-07,Frankfurt,REWE,Dairy,2.71,20,54.2,2024,5
2023-03-16,Hamburg,Aldi,Household,9.99,15,149.85,2023,3
2024-02-17,Stuttgart,Aldi,Bakery,1.69,18,30.42,2024,2
2024-01-11,Leipzig,Edeka,Household,11.66,9,104.94,2024,1
2024-02-24,Hamburg,REWE,Produce,2.65,2,5.3,2024,2
2024-12-29,Berlin,Edeka,Dairy,1.17,3,3.51,2024,12
2023-10-04,Frankfurt,Lidl,Household,10.7,4,42.8,2023,10
2024-11-06,Frankfurt,Aldi,Snacks,1.02,13,13.26,2024,11
2024-01-29,Cologne,Lidl,Beverages,1.3,12,15.6,2024,1
2024-04-01,Munich,Edeka,Bakery,3.18,9,28.62,2024,4
2023-07-11,Cologne,Lidl,Household,8.13,8,65.04,2023,7
2024-11-19,Hamburg,Lidl,Dairy,0.89,17,15.13,2024,11
2023-04-09,Frankfurt,Edeka,Beverages,3.56,16,56.96,2023,4
2024-07-01,Munich,Edeka,Household,13.64,15,204.6,2024,7
2023-04-06,Cologne,Edeka,Snacks,0.97,19,18.43,2023,4
2024-10-25,Munich,Lidl,Produce,2.06,12,24.72,2024,10
2024-10-24,Leipzig,REWE,Household,12.79,8,102.32,2024,10
2023-07-09,Stuttgart,REWE,Snacks,1.41,3,4.23,2023,7
2023-02-06,Stuttgart,REWE,Produce,0.99,5,4.95,2023,2
2024-01-04,Hamburg,Lidl,Produce,2.5,1,2.5,2024,1
2024-11-25,Munich,Aldi,Produce,4.39,20,87.8,2024,11
2024-06-08,Leipzig,Aldi,Snacks,1.61,14,22.54,2024,6
2023-10-06,Stuttgart,Edeka,Bakery,3.48,20,69.6,2023,10
2023-08-05,Frankfurt,REWE,Beverages,1.57,4,6.28,2023,8
2023-09-30,Stuttgart,Aldi,Dairy,2.31,1,2.31,2023,9
2023-03-03,Munich,REWE,Bakery,2.36,1,2.36,2023,3
2024-08-18,Munich,Lidl,Bakery,2.06,11,22.66,2024,8
2024-12-29,Cologne,Edeka,Dairy,4.08,14,57.12,2024,12
2023-12-08,Leipzig,Edeka,Dairy,1.96,12,23.52,2023,12
2024-02-01,Leipzig,Edeka,Beverages,5.32,5,26.6,2024,2
2024-11-29,Munich,Edeka,Household,12.84,17,218.28,2024,11
2023-01-19,Munich,Edeka,Bakery,3.29,5,16.45,2023,1
2023-06-26,Hamburg,Edeka,Beverages,2.28,18,41.04,2023,6
2024-09-03,Munich,Edeka,Bakery,1.97,13,25.61,2024,9
2024-01-31,Leipzig,REWE,Household,9.31,15,139.65,2024,1
2024-03-20,Cologne,Aldi,Household,3.94,13,51.22,2024,3
2023-08-21,Leipzig,REWE,Dairy,2.41,15,36.15,2023,8
2023-03-17,Cologne,REWE,Produce,0.53,17,9.01,2023,3
2023-09-22,Leipzig,Aldi,Beverages,2.09,1,2.09,2023,9
2024-03-30,Leipzig,REWE,Beverages,5.35,20,107.0,2024,3
2024-12-18,Frankfurt,Edeka,Produce,0.55,6,3.3,2024,12
2024-01-19,Stuttgart,REWE,Household,6.85,18,123.3,2024,1
2024-07-17,Hamburg,Edeka,Bakery,3.77,20,75.4,2024,7
2024-05-20,Berlin,Aldi,Produce,4.05,6,24.3,2024,5
2024-01-02,Frankfurt,REWE,Household,3.94,7,27.58,2024,1
2023-05-24,Munich,Lidl,Produce,1.88,14,26.32,2023,5
2023-03-10,Stuttgart,REWE,Snacks,2.74,4,10.96,2023,3
2023-04-09,Hamburg,Aldi,Bakery,2.56,9,23.04,2023,4
2024-01-31,Frankfurt,Lidl,Produce,4.09,19,77.71,2024,1
2023-01-25,Cologne,Edeka,Household,4.16,15,62.4,2023,1
2024-04-13,Hamburg,Lidl,Household,6.79,15,101.85,2024,4
2024-04-28,Hamburg,Edeka,Produce,3.91,16,62.56,2024,4
2024-07-18,Leipzig,Aldi,Snacks,1.86,18,33.48,2024,7
2023-05-31,Leipzig,Edeka,Snacks,2.56,18,46.08,2023,5
2023-05-24,Munich,Aldi,Snacks,1.25,4,5.0,2023,5
2024-07-22,Hamburg,REWE,Dairy,3.21,17,54.57,2024,7
2023-02-08,Stuttgart,Lidl,Beverages,1.86,4,7.44,2023,2
2023-04-19,Leipzig,Lidl,Snacks,2.83,16,45.28,2023,4
2024-11-23,Leipzig,Lidl,Bakery,2.53,13,32.89,2024,11
2023-02-11,Stuttgart,Edeka,Dairy,2.39,1,2.39,2023,2
2023-07-05,Hamburg,Aldi,Beverages,1.35,11,14.85,2023,7
2024-02-02,Berlin,REWE,Dairy,3.26,17,55.42,2024,2
2023-08-11,Leipzig,Aldi,Snacks,1.23,8,9.84,2023,8
2024-09-25,Munich,Lidl,Produce,1.05,2,2.1,2024,9
2023-05-13,Leipzig,Edeka,Produce,1.2,17,20.4,2023,5
2023-06-12,Hamburg,REWE,Household,4.4,11,48.4,2023,6
2023-08-03,Hamburg,REWE,Dairy,3.33,17,56.61,2023,8
2023-08-23,Berlin,Edeka,Beverages,3.44,20,68.8,2023,8
2024-10-19,Berlin,Aldi,Beverages,3.34,1,3.34,2024,10
2024-08-10,Cologne,Edeka,Bakery,2.28,16,36.48,2024,8
2023-01-09,Munich,Lidl,Snacks,1.85,20,37.0,2023,1
2023-03-15,Berlin,Lidl,Produce,2.82,9,25.38,2023,3
2024-05-06,Hamburg,Lidl,Beverages,1.8,1,1.8,2024,5
2023-09-10,Berlin,REWE,Bakery,1.71,2,3.42,2023,9
2023-08-18,Frankfurt,Lidl,Dairy,1.17,5,5.85,2023,8
2024-06-02,Cologne,Aldi,Household,12.88,18,231.84,2024,6
2023-06-23,Cologne,REWE,Bakery,4.0,16,64.0,2023,6
2024-10-14,Stuttgart,Aldi,Produce,3.67,5,18.35,2024,10
2023-06-17,Munich,REWE,Household,2.62,6,15.72,2023,6
2023-06-19,Cologne,Aldi,Snacks,2.02,18,36.36,2023,6
2024-01-28,Munich,Lidl,Household,2.09,7,14.63,2024,1
2024-09-25,Frankfurt,REWE,Bakery,1.68,9,15.12,2024,9
2023-07-13,Stuttgart,Aldi,Dairy,1.1,19,20.9,2023,7
2024-05-31,Hamburg,REWE,Bakery,2.14,12,25.68,2024,5
2023-01-29,Frankfurt,REWE,Dairy,2.4,1,2.4,2023,1
2023-06-14,Munich,Lidl,Bakery,1.36,18,24.48,2023,6
2024-02-26,Munich,REWE,Produce,4.23,18,76.14,2024,2
2023-12-05,Munich,Edeka,Beverages,4.84,18,87.12,2023,12
2024-10-09,Hamburg,Aldi,Snacks,3.02,11,33.22,2024,10
2024-05-10,Stuttgart,Edeka,Dairy,2.82,6,16.92,2024,5
2023-12-31,Stuttgart,REWE,Produce,0.54,9,4.86,2023,12
2023-12-08,Munich,Aldi,Dairy,4.22,3,12.66,2023,12
2024-05-14,Frankfurt,Edeka,Beverages,5.6,19,106.4,2024,5
2024-10-18,Stuttgart,Edeka,Dairy,2.81,5,14.05,2024,10
2024-05-25,Hamburg,Lidl,Beverages,5.52,17,93.84,2024,5
2023-11-23,Frankfurt,Edeka,Beverages,2.33,1,2.33,2023,11
2023-08-05,Leipzig,REWE,Dairy,2.71,15,40.65,2023,8
2023-10-28,Hamburg,Aldi,Produce,3.6,17,61.2,2023,10
2023-05-12,Munich,REWE,Bakery,2.41,2,4.82,2023,5
2023-03-11,Stuttgart,Edeka,Household,13.04,13,169.52,2023,3
2023-09-09,Hamburg,REWE,Household,9.05,17,153.85,2023,9
2024-02-19,Berlin,Edeka,Produce,1.25,19,23.75,2024,2
2024-03-20,Frankfurt,Lidl,Household,12.78,9,115.02,2024,3
2023-07-01,Berlin,REWE,Produce,3.68,4,14.72,2023,7
2023-06-16,Berlin,REWE,Produce,2.81,16,44.96,2023,6
2023-04-01,Munich,Lidl,Dairy,2.64,9,23.76,2023,4
2024-12-14,Leipzig,REWE,Household,10.98,4,43.92,2024,12
2024-06-14,Munich,Edeka,Bakery,2.93,3,8.79,2024,6
2023-02-08,Berlin,Lidl,Bakery,1.64,9,14.76,2023,2
2023-05-06,Hamburg,REWE,Beverages,4.75,20,95.0,2023,5
2024-03-26,Munich,Edeka,Bakery,3.54,12,42.48,2024,3
2023-06-22,Frankfurt,Edeka,Produce,1.56,7,10.92,2023,6
2024-10-14,Berlin,Aldi,Dairy,2.46,11,27.06,2024,10
2023-08-08,Frankfurt,Aldi,Bakery,1.77,8,14.16,2023,8
2024-09-29,Leipzig,Aldi,Beverages,1.89,2,3.78,2024,9
2023-02-27,Stuttgart,Lidl,Bakery,1.09,19,20.71,2023,2
2024-10-21,Leipzig,Edeka,Dairy,3.87,14,54.18,2024,10
2024-04-20,Frankfurt,Lidl,Produce,1.52,4,6.08,2024,4
2024-03-31,Frankfurt,Lidl,Bakery,2.81,1,2.81,2024,3
2023-12-27,Berlin,Lidl,Dairy,2.42,20,48.4,2023,12
2023-01-01,Cologne,Lidl,Beverages,3.52,14,49.28,2023,1
2024-01-22,Leipzig,Lidl,Produce,2.91,2,5.82,2024,1
2023-12-14,Stuttgart,REWE,Household,10.04,8,80.32,2023,12
2023-07-09,Munich,Aldi,Beverages,4.98,8,39.84,2023,7
2024-05-19,Frankfurt,Lidl,Snacks,1.19,3,3.57,2024,5
2023-07-10,Berlin,REWE,Household,6.08,14,85.12,2023,7
2024-05-22,Cologne,REWE,Beverages,1.57,15,23.55,2024,5
2024-01-04,Berlin,Edeka,Beverages,4.48,7,31.36,2024,1
2024-02-13,Munich,Lidl,Bakery,1.8,14,25.2,2024,2
2023-04-27,Leipzig,Aldi,Bakery,3.34,19,63.46,2023,4
2023-05-14,Leipzig,Edeka,Beverages,4.64,1,4.64,2023,5
2023-02-27,Berlin,Lidl,Dairy,0.96,16,15.36,2023,2
2024-07-09,Leipzig,Edeka,Snacks,0.99,7,6.93,2024,7
2024-11-15,Hamburg,Aldi,Bakery,2.73,20,54.6,2024,11
2024-11-02,Stuttgart,Aldi,Produce,3.66,12,43.92,2024,11
2023-06-22,Hamburg,Lidl,Dairy,2.17,3,6.51,2023,6
2023-05-29,Leipzig,Aldi,Bakery,1.44,18,25.92,2023,5
2023-03-21,Frankfurt,Aldi,Produce,1.21,7,8.47,2023,3
2023-08-01,Berlin,Aldi,Produce,1.58,11,17.38,2023,8
2023-07-22,Berlin,Lidl,Beverages,1.83,5,9.15,2023,7
2023-08-17,Frankfurt,Edeka,Snacks,1.6,10,16.0,2023,8
2024-11-06,Frankfurt,Edeka,Household,8.38,4,33.52,2024,11
2023-08-15,Leipzig,Edeka,Bakery,2.97,10,29.7,2023,8
2024-10-20,Stuttgart,Edeka,Beverages,5.33,7,37.31,2024,10
2024-06-15,Leipzig,Edeka,Beverages,4.62,10,46.2,2024,6
2024-03-16,Cologne,Edeka,Snacks,2.53,9,22.77,2024,3
2024-02-06,Berlin,Edeka,Dairy,3.71,8,29.68,2024,2
2023-02-16,Munich,Aldi,Beverages,5.52,4,22.08,2023,2
2023-08-21,Munich,Edeka,Dairy,1.65,6,9.9,2023,8
2023-11-01,Munich,Aldi,Snacks,2.44,5,12.2,2023,11
2024-06-09,Frankfurt,REWE,Beverages,1.19,10,11.9,2024,6
2023-05-23,Frankfurt,Lidl,Bakery,3.97,15,59.55,2023,5
2024-02-19,Frankfurt,Aldi,Dairy,3.97,10,39.7,2024,2
2024-05-27,Leipzig,Lidl,Snacks,1.73,5,8.65,2024,5
2024-01-08,Munich,Lidl,Household,10.0,19,190.0,2024,1
2024-07-19,Cologne,REWE,Produce,2.95,1,2.95,2024,7
2023-09-16,Stuttgart,Edeka,Beverages,5.22,11,57.42,2023,9
2024-10-17,Hamburg,REWE,Beverages,3.39,10,33.9,2024,10
2024-04-15,Berlin,Aldi,Beverages,1.66,8,13.28,2024,4
2023-01-12,Hamburg,Aldi,Bakery,2.34,12,28.08,2023,1
2023-11-26,Berlin,Aldi,Bakery,1.18,19,22.42,2023,11
2023-12-24,Frankfurt,Lidl,Produce,4.13,9,37.17,2023,12
2024-02-12,Munich,Edeka,Household,4.16,16,66.56,2024,2
2024-10-29,Hamburg,Edeka,Beverages,2.85,2,5.7,2024,10
2024-01-08,Frankfurt,Edeka,Snacks,1.0,15,15.0,2024,1
2023-01-08,Berlin,REWE,Bakery,2.01,16,32.16,2023,1
2023-05-02,Stuttgart,REWE,Bakery,3.88,14,54.32,2023,5
2023-12-14,Stuttgart,Aldi,Household,14.09,5,70.45,2023,12
2024-11-06,Hamburg,Edeka,Produce,3.03,3,9.09,2024,11
2023-03-31,Hamburg,Edeka,Snacks,2.49,16,39.84,2023,3
2024-10-09,Hamburg,REWE,Dairy,2.1,6,12.6,2024,10
2024-11-28,Hamburg,Lidl,Bakery,1.47,7,10.29,2024,11
2023-11-12,Hamburg,Edeka,Snacks,1.48,11,16.28,2023,11
2023-06-27,Frankfurt,Aldi,Dairy,1.09,18,19.62,2023,6
2024-06-23,Leipzig,Edeka,Bakery,2.22,12,26.64,2024,6
2023-02-10,Berlin,REWE,Bakery,1.07,7,7.49,2023,2
2024-12-04,Berlin,Edeka,Household,6.84,19,129.96,2024,12
2024-05-16,Cologne,Aldi,Snacks,3.08,18,55.44,2024,5
2023-05-25,Leipzig,Lidl,Household,7.08,11,77.88,2023,5
2023-07-20,Leipzig,Lidl,Household,7.66,13,99.58,2023,7
2024-12-24,Munich,Aldi,Household,8.85,1,8.85,2024,12
2024-04-05,Stuttgart,Aldi,Bakery,1.81,12,21.72,2024,4
2024-07-11,Hamburg,Edeka,Dairy,1.1,10,11.0,2024,7
2024-06-30,Stuttgart,Edeka,Bakery,3.24,17,55.08,2024,6
2023-09-10,Berlin,REWE,Household,5.13,20,102.6,2023,9
2024-01-25,Munich,Lidl,Household,3.89,3,11.67,2024,1
2024-08-16,Munich,Lidl,Beverages,1.44,13,18.72,2024,8
2023-09-13,Frankfurt,Aldi,Dairy,3.32,17,56.44,2023,9
2024-12-09,Hamburg,REWE,Snacks,0.75,18,13.5,2024,12
2024-03-25,Cologne,Edeka,Household,9.71,13,126.23,2024,3
2023-01-10,Munich,Aldi,Snacks,1.68,18,30.24,2023,1
2023-08-30,Frankfurt,Aldi,Bakery,2.42,17,41.14,2023,8
2023-09-08,Hamburg,Aldi,Dairy,4.16,14,58.24,2023,9
2023-01-05,Berlin,Lidl,Household,2.01,8,16.08,2023,1
2023-04-29,Cologne,Edeka,Snacks,2.48,17,42.16,2023,4
2024-01-09,Hamburg,Edeka,Beverages,5.47,5,27.35,2024,1
2023-03-06,Frankfurt,Aldi,Household,5.18,14,72.52,2023,3
2023-05-26,Stuttgart,Aldi,Produce,1.02,7,7.14,2023,5
2023-08-12,Frankfurt,REWE,Beverages,2.95,3,8.85,2023,8
2023-08-27,Frankfurt,Edeka,Household,14.37,8,114.96,2023,8
2023-06-26,Frankfurt,Aldi,Beverages,3.92,5,19.6,2023,6
2023-10-09,Frankfurt,REWE,Dairy,4.3,10,43.0,2023,10
2023-03-04,Cologne,Aldi,Bakery,1.67,8,13.36,2023,3
2023-08-05,Munich,Lidl,Snacks,2.72,18,48.96,2023,8
2024-11-19,Leipzig,Aldi,Bakery,1.68,15,25.2,2024,11
2024-04-05,Munich,Lidl,Dairy,2.71,14,37.94,2024,4
2024-09-01,Leipzig,Edeka,Dairy,4.15,20,83.0,2024,9
2023-04-15,Berlin,Aldi,Snacks,0.95,4,3.8,2023,4
2023-04-09,Leipzig,Edeka,Beverages,2.48,6,14.88,2023,4
2024-05-25,Munich,Edeka,Dairy,2.11,16,33.76,2024,5
2024-01-20,Frankfurt,Edeka,Snacks,0.86,16,13.76,2024,1
2024-02-09,Munich,Lidl,Household,5.08,6,30.48,2024,2
2024-06-01,Leipzig,Edeka,Beverages,1.31,8,10.48,2024,6
2024-04-20,Stuttgart,Edeka,Household,5.83,3,17.49,2024,4
2024-12-09,Leipzig,Lidl,Produce,0.63,4,2.52,2024,12
2024-10-06,Stuttgart,Aldi,Produce,0.67,14,9.38,2024,10
2024-03-12,Munich,Edeka,Household,5.05,5,25.25,2024,3
2023-01-23,Frankfurt,REWE,Dairy,2.2,5,11.0,2023,1
2024-07-18,Leipzig,Lidl,Snacks,1.82,11,20.02,2024,7
2024-11-07,Cologne,Lidl,Household,6.56,17,111.52,2024,11
2024-12-14,Frankfurt,Aldi,Produce,2.81,5,14.05,2024,12
2024-04-02,Munich,REWE,Bakery,3.72,7,26.04,2024,4
2023-03-24,Munich,Lidl,Bakery,2.27,8,18.16,2023,3
2023-05-25,Berlin,Aldi,Snacks,0.98,3,2.94,2023,5
2023-03-26,Frankfurt,Edeka,Bakery,2.98,12,35.76,2023,3
